INDEX,DATE,TIME,Interval,Mobile_Controller,Alarm,Game,Music,Note,Training,Video,Home_Controller,AirConditioner,DoorLock,Lamp,TV,Vacuum,Washer
4548,2020-06-16,5:50:03,21003,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4549,2020-06-16,5:50:04,21004,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4550,2020-06-16,5:50:05,21005,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4551,2020-06-16,5:50:06,21006,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4552,2020-06-16,5:50:07,21007,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4553,2020-06-16,5:50:08,21008,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4554,2020-06-16,5:50:09,21009,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4555,2020-06-16,5:50:10,21010,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4556,2020-06-16,5:50:11,21011,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4557,2020-06-16,5:50:12,21012,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4558,2020-06-16,5:50:13,21013,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4559,2020-06-16,5:50:14,21014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0
4560,2020-06-16,5:50:15,21015,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4561,2020-06-16,5:50:16,21016,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4562,2020-06-16,5:50:17,21017,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4563,2020-06-16,5:50:18,21018,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4564,2020-06-16,5:50:19,21019,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4565,2020-06-16,5:50:20,21020,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4566,2020-06-16,5:50:21,21021,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4567,2020-06-16,5:50:22,21022,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4568,2020-06-16,5:50:23,21023,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4569,2020-06-16,5:50:24,21024,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4570,2020-06-16,5:50:25,21025,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4571,2020-06-16,5:50:26,21026,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4572,2020-06-16,5:50:27,21027,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4573,2020-06-16,5:50:28,21028,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4574,2020-06-16,5:50:29,21029,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4575,2020-06-16,5:50:30,21030,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4576,2020-06-16,5:50:31,21031,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4577,2020-06-16,5:50:32,21032,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4578,2020-06-16,5:50:33,21033,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4579,2020-06-16,5:50:34,21034,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4580,2020-06-16,5:50:35,21035,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4581,2020-06-16,5:50:36,21036,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4582,2020-06-16,5:50:37,21037,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4583,2020-06-16,5:50:38,21038,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4584,2020-06-16,5:50:39,21039,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4585,2020-06-16,5:50:40,21040,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4586,2020-06-16,5:50:41,21041,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4587,2020-06-16,5:50:42,21042,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4588,2020-06-16,5:50:43,21043,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4589,2020-06-16,5:50:44,21044,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4590,2020-06-16,5:50:45,21045,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4591,2020-06-16,5:50:46,21046,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4592,2020-06-16,5:50:47,21047,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4593,2020-06-16,5:50:48,21048,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4594,2020-06-16,5:50:49,21049,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4595,2020-06-16,5:50:50,21050,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4596,2020-06-16,5:50:51,21051,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4597,2020-06-16,5:50:52,21052,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4598,2020-06-16,5:50:53,21053,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4599,2020-06-16,5:50:54,21054,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4600,2020-06-16,5:50:55,21055,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4601,2020-06-16,5:50:56,21056,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4602,2020-06-16,5:50:57,21057,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4603,2020-06-16,5:50:58,21058,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4604,2020-06-16,5:50:59,21059,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4605,2020-06-16,5:51:00,21060,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4606,2020-06-16,5:51:01,21061,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4607,2020-06-16,5:51:02,21062,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4608,2020-06-16,5:51:03,21063,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4609,2020-06-16,5:51:04,21064,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4610,2020-06-16,5:51:05,21065,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4611,2020-06-16,5:51:06,21066,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4612,2020-06-16,5:51:07,21067,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4613,2020-06-16,5:51:08,21068,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4614,2020-06-16,5:51:09,21069,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4615,2020-06-16,5:51:10,21070,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4616,2020-06-16,5:51:11,21071,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4617,2020-06-16,5:51:12,21072,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4618,2020-06-16,5:51:13,21073,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4619,2020-06-16,5:51:14,21074,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4620,2020-06-16,5:51:15,21075,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4621,2020-06-16,5:51:16,21076,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4622,2020-06-16,5:51:17,21077,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4623,2020-06-16,5:51:18,21078,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4624,2020-06-16,5:51:19,21079,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4625,2020-06-16,5:51:20,21080,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4626,2020-06-16,5:51:21,21081,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4627,2020-06-16,5:51:22,21082,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4628,2020-06-16,5:51:23,21083,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4629,2020-06-16,5:51:24,21084,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4630,2020-06-16,5:51:25,21085,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4631,2020-06-16,5:51:26,21086,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4632,2020-06-16,5:51:27,21087,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4633,2020-06-16,5:51:28,21088,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4634,2020-06-16,5:51:29,21089,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4635,2020-06-16,5:51:30,21090,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4636,2020-06-16,5:51:31,21091,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4637,2020-06-16,5:51:32,21092,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4638,2020-06-16,5:51:33,21093,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4639,2020-06-16,5:51:34,21094,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4640,2020-06-16,5:51:35,21095,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4641,2020-06-16,5:51:36,21096,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4642,2020-06-16,5:51:37,21097,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4643,2020-06-16,5:51:38,21098,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4644,2020-06-16,5:51:39,21099,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4645,2020-06-16,5:51:40,21100,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4646,2020-06-16,5:51:41,21101,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4647,2020-06-16,5:51:42,21102,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4648,2020-06-16,5:51:43,21103,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4649,2020-06-16,5:51:44,21104,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4650,2020-06-16,5:51:45,21105,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4651,2020-06-16,5:51:46,21106,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4652,2020-06-16,5:51:47,21107,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4653,2020-06-16,5:51:48,21108,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4654,2020-06-16,5:51:49,21109,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4655,2020-06-16,5:51:50,21110,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4656,2020-06-16,5:51:51,21111,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4657,2020-06-16,5:51:52,21112,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4658,2020-06-16,5:51:53,21113,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4659,2020-06-16,5:51:54,21114,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4660,2020-06-16,5:51:55,21115,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4661,2020-06-16,5:51:56,21116,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4662,2020-06-16,5:51:57,21117,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4663,2020-06-16,5:51:58,21118,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4664,2020-06-16,5:51:59,21119,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4665,2020-06-16,5:52:00,21120,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4666,2020-06-16,5:52:01,21121,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4667,2020-06-16,5:52:02,21122,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4668,2020-06-16,5:52:03,21123,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4669,2020-06-16,5:52:04,21124,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4670,2020-06-16,5:52:05,21125,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4671,2020-06-16,5:52:06,21126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,1,0,0
4672,2020-06-16,5:52:07,21127,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4673,2020-06-16,5:52:07,21127,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4674,2020-06-16,5:52:08,21128,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4675,2020-06-16,5:52:09,21129,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4676,2020-06-16,5:52:10,21130,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4677,2020-06-16,5:52:11,21131,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4678,2020-06-16,5:52:12,21132,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4679,2020-06-16,5:52:13,21133,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4680,2020-06-16,5:52:14,21134,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4681,2020-06-16,5:52:15,21135,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4682,2020-06-16,5:52:16,21136,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4683,2020-06-16,5:52:17,21137,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4684,2020-06-16,5:52:18,21138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0
4685,2020-06-16,5:52:19,21139,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4686,2020-06-16,5:52:20,21140,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4687,2020-06-16,5:52:21,21141,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4688,2020-06-16,5:52:22,21142,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4689,2020-06-16,5:52:23,21143,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4690,2020-06-16,5:52:24,21144,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4691,2020-06-16,5:52:25,21145,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4692,2020-06-16,5:52:26,21146,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4693,2020-06-16,5:52:27,21147,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4694,2020-06-16,5:52:28,21148,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4695,2020-06-16,5:52:29,21149,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4696,2020-06-16,5:52:30,21150,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4697,2020-06-16,5:52:31,21151,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4698,2020-06-16,5:52:32,21152,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4699,2020-06-16,5:52:33,21153,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4700,2020-06-16,5:52:34,21154,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4701,2020-06-16,5:52:35,21155,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4702,2020-06-16,5:52:36,21156,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4703,2020-06-16,5:52:37,21157,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4704,2020-06-16,5:52:38,21158,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4705,2020-06-16,5:52:39,21159,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4706,2020-06-16,5:52:40,21160,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4707,2020-06-16,5:52:41,21161,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4708,2020-06-16,5:52:42,21162,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4709,2020-06-16,5:52:43,21163,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4710,2020-06-16,5:52:44,21164,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4711,2020-06-16,5:52:45,21165,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4712,2020-06-16,5:52:46,21166,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4713,2020-06-16,5:52:47,21167,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4714,2020-06-16,5:52:48,21168,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4715,2020-06-16,5:52:49,21169,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4716,2020-06-16,5:52:50,21170,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4717,2020-06-16,5:52:51,21171,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4718,2020-06-16,5:52:52,21172,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4719,2020-06-16,5:52:53,21173,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4720,2020-06-16,5:52:54,21174,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4721,2020-06-16,5:52:55,21175,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4722,2020-06-16,5:52:56,21176,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4723,2020-06-16,5:52:57,21177,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4724,2020-06-16,5:52:58,21178,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4725,2020-06-16,5:52:59,21179,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4726,2020-06-16,5:53:00,21180,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4727,2020-06-16,5:53:01,21181,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4728,2020-06-16,5:53:02,21182,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4729,2020-06-16,5:53:03,21183,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4730,2020-06-16,5:53:04,21184,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4731,2020-06-16,5:53:05,21185,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4732,2020-06-16,5:53:06,21186,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4733,2020-06-16,5:53:07,21187,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4734,2020-06-16,5:53:08,21188,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4735,2020-06-16,5:53:09,21189,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4736,2020-06-16,5:53:10,21190,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4737,2020-06-16,5:53:11,21191,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4738,2020-06-16,5:53:12,21192,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4739,2020-06-16,5:53:13,21193,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4740,2020-06-16,5:53:14,21194,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4741,2020-06-16,5:53:15,21195,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4742,2020-06-16,5:53:16,21196,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4743,2020-06-16,5:53:17,21197,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4744,2020-06-16,5:53:18,21198,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4745,2020-06-16,5:53:19,21199,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4746,2020-06-16,5:53:20,21200,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4747,2020-06-16,5:53:21,21201,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4748,2020-06-16,5:53:22,21202,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4749,2020-06-16,5:53:23,21203,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4750,2020-06-16,5:53:24,21204,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4751,2020-06-16,5:53:25,21205,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4752,2020-06-16,5:53:26,21206,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4753,2020-06-16,5:53:27,21207,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4754,2020-06-16,5:53:28,21208,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4755,2020-06-16,5:53:29,21209,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4756,2020-06-16,5:53:30,21210,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4757,2020-06-16,5:53:31,21211,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4758,2020-06-16,5:53:32,21212,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4759,2020-06-16,5:53:33,21213,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4760,2020-06-16,5:53:34,21214,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4761,2020-06-16,5:53:35,21215,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4762,2020-06-16,5:53:36,21216,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4763,2020-06-16,5:53:37,21217,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4764,2020-06-16,5:53:38,21218,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4765,2020-06-16,5:53:39,21219,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4766,2020-06-16,5:53:40,21220,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4767,2020-06-16,5:53:41,21221,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4768,2020-06-16,5:53:42,21222,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4769,2020-06-16,5:53:43,21223,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4770,2020-06-16,5:53:44,21224,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4771,2020-06-16,5:53:45,21225,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4772,2020-06-16,5:53:46,21226,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4773,2020-06-16,5:53:47,21227,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4774,2020-06-16,5:53:48,21228,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4775,2020-06-16,5:53:49,21229,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4776,2020-06-16,5:53:50,21230,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4777,2020-06-16,5:53:51,21231,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4778,2020-06-16,5:53:52,21232,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4779,2020-06-16,5:53:53,21233,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4780,2020-06-16,5:53:54,21234,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4781,2020-06-16,5:53:55,21235,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4782,2020-06-16,5:53:56,21236,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4783,2020-06-16,5:53:57,21237,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4784,2020-06-16,5:53:58,21238,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4785,2020-06-16,5:53:59,21239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0
4786,2020-06-16,5:54:00,21240,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4787,2020-06-16,5:54:00,21240,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4788,2020-06-16,5:54:01,21241,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4789,2020-06-16,5:54:02,21242,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4790,2020-06-16,5:54:03,21243,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4791,2020-06-16,5:54:04,21244,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4792,2020-06-16,5:54:05,21245,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4793,2020-06-16,5:54:06,21246,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4794,2020-06-16,5:54:07,21247,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4795,2020-06-16,5:54:08,21248,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4796,2020-06-16,5:54:09,21249,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4797,2020-06-16,5:54:10,21250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,1,0,0
4798,2020-06-16,5:54:11,21251,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4799,2020-06-16,5:54:11,21251,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4800,2020-06-16,5:54:12,21252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,1,0,0
4801,2020-06-16,5:54:13,21253,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4802,2020-06-16,5:54:14,21254,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4803,2020-06-16,5:54:15,21255,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4804,2020-06-16,5:54:16,21256,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4805,2020-06-16,5:54:17,21257,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4806,2020-06-16,5:54:18,21258,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4807,2020-06-16,5:54:19,21259,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4808,2020-06-16,5:54:20,21260,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4809,2020-06-16,5:54:21,21261,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4810,2020-06-16,5:54:22,21262,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4811,2020-06-16,5:54:23,21263,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4812,2020-06-16,5:54:24,21264,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4813,2020-06-16,5:54:25,21265,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4814,2020-06-16,5:54:26,21266,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4815,2020-06-16,5:54:27,21267,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4816,2020-06-16,5:54:28,21268,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4817,2020-06-16,5:54:29,21269,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4818,2020-06-16,5:54:30,21270,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4819,2020-06-16,5:54:31,21271,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4820,2020-06-16,5:54:32,21272,1,1,0,0,0,0,0,1,0,0,1,0,0,0
4821,2020-06-16,5:54:33,21273,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4822,2020-06-16,5:54:34,21274,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4823,2020-06-16,5:54:35,21275,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4824,2020-06-16,5:54:36,21276,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4825,2020-06-16,5:54:37,21277,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4826,2020-06-16,5:54:38,21278,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4827,2020-06-16,5:54:39,21279,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4828,2020-06-16,5:54:40,21280,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4829,2020-06-16,5:54:41,21281,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4830,2020-06-16,5:54:42,21282,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4831,2020-06-16,5:54:43,21283,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4832,2020-06-16,5:54:44,21284,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4833,2020-06-16,5:54:45,21285,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4834,2020-06-16,5:54:46,21286,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4835,2020-06-16,5:54:47,21287,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4836,2020-06-16,5:54:48,21288,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4837,2020-06-16,5:54:49,21289,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4838,2020-06-16,5:54:50,21290,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4839,2020-06-16,5:54:51,21291,1,0,0,0,0,0,0,1,0,0,0,0,0,0
